#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
54.00	18356	510.28	2.00	13.67		0.00	0.28
54.00	18364	498.56	0.00	15.93		0.00	-0.28
54.00	18359	482.34	2.00	13.03		0.00	0.10
54.00	18365	467.64	1.00	17.75		0.00	-0.09
54.00	18362	447.36	2.00	12.91		0.00	0.20
54.00	18368	424.12	1.00	17.90		0.00	0.22
54.00	18373	378.36	2.00	16.45		-0.00	0.38
54.00	18371	309.80	2.00	15.28		0.00	0.24
54.00	18	264.52	1.00	10.08		0.00	0.37
54.00	18369	251.42	0.00	11.25		0.00	0.41
54.00	18374	251.12	2.00	13.23		0.00	0.10
54.00	18370	219.06	1.00	9.36		0.00	0.28
54.00	21	200.68	0.00	8.35		0.00	0.46
54.00	18379	192.80	2.00	9.98		0.00	0.03
54.00	24	171.10	1.00	7.57		0.00	0.24
54.00	18377	164.61	2.00	8.82		0.00	0.02
54.00	18381	147.29	1.00	6.15		0.00	0.21
54.00	18380	138.89	2.00	7.56		0.00	0.20
54.00	23	126.51	0.00	4.14		0.00	0.48
54.00	18383	110.38	2.00	6.73		0.00	0.26
54.00	18372	107.97	0.00	3.58		0.00	0.15
54.00	18378	96.24	1.00	5.02		0.00	0.24
54.00	18386	92.30	2.00	5.84		0.00	0.30
54.00	18376	90.94	0.00	3.27		0.00	0.13
54.00	18382	73.63	0.00	2.12		0.00	0.06
54.00	18385	70.02	1.00	3.34		0.00	0.16
54.00	18384	60.09	0.00	1.34		0.00	0.30
54.00	18391	57.05	2.00	3.87		0.00	0.45
54.00	18387	49.40	1.00	1.38		0.00	0.22
54.00	18388	49.09	0.00	0.67		0.00	0.18
54.00	18390	39.55	0.00	1.01		0.00	-0.09
54.00	18394	38.62	1.00	0.74		0.00	0.19
54.00	18389	33.77	2.00	0.92		0.00	0.07
54.00	18396	29.27	1.00	0.44		0.00	0.03
54.00	18393	24.43	0.00	1.65		0.00	0.06
54.00	18392	23.15	2.00	0.23		0.00	0.13
54.00	18397	20.20	1.00	0.08		0.00	0.04
54.00	18399	12.05	0.00	0.74		0.00	0.21
54.00	18402	10.98	1.00	0.83		0.00	-0.61
54.00	18400	6.50	2.00	0.00		0.00	-4.35
54.00	18406	0.99	1.00	2.20		0.00	-1.48
55.00	18395	789.56	2.00	0.00		0.00	-4.32
55.00	18330	784.35	1.00	2.03		0.00	-0.92
55.00	18398	781.05	2.00	0.00		0.00	-4.73
55.00	18405	780.38	0.00	0.48		0.00	0.40
55.00	18331	771.49	0.04	0.00		0.00	-3.66
55.00	18334	770.52	1.00	5.11		0.00	-1.77
55.00	18401	764.43	2.00	0.00		0.00	-4.34
55.00	18336	759.15	0.68	5.45		0.07	-1.20
55.00	18333	758.77	0.00	0.37		0.00	0.15
55.00	18404	755.78	2.00	0.00		0.00	-4.21
55.00	18337	747.41	1.00	5.42		0.00	-1.08
55.00	18407	747.07	2.00	0.90		0.00	-3.16
55.00	18339	740.79	0.00	6.65		0.00	-2.69
55.00	18332	734.98	1.02	5.87		-0.02	-1.01
55.00	18340	726.64	1.75	8.54		0.04	-2.79
55.00	18342	720.57	0.00	11.18		0.00	-2.47
55.00	18335	707.28	2.00	7.20		0.00	0.48
55.00	18343	705.67	1.00	12.12		0.00	-1.80
55.00	18345	694.88	0.00	14.22		0.00	-1.00
55.00	18338	692.22	1.96	9.12		-0.02	0.08
55.00	18346	677.36	1.00	10.83		0.00	-3.14
55.00	18341	671.99	2.00	11.04		0.00	-0.25
55.00	18348	666.01	0.00	15.18		0.00	0.02
55.00	18349	650.12	1.00	14.42		0.00	-0.97
55.00	18344	646.17	2.00	12.64		0.00	-0.83
55.00	18351	636.08	0.00	15.22		0.00	0.10
55.00	18352	620.74	1.00	14.94		0.00	0.01
55.00	18347	610.77	2.00	13.64		0.00	-0.08
55.00	18354	605.93	0.00	15.24		0.00	0.23
55.00	18355	591.53	1.00	15.00		0.00	-0.21
55.00	18350	581.53	2.00	13.94		0.00	0.02
55.00	18357	576.47	0.00	15.23		0.00	-0.20
55.00	18358	561.68	1.00	15.26		0.00	0.04
